checked_on,source_url,http_status,final_url
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-2-2.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-26-6.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-26-6.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-3-5.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-3-5.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-38-6.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-38-6.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-50-21.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-50-21.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20212022-8-8.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20212022-8-8.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-2-2.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-2-2.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-2-5.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-2-5.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-27-3.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-27-3.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-29-8.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-29-8.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-3-7.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-3-7.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-42-4.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-42-4.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-44-5.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-44-5.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-44-9.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-44-9.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-47-9.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-47-9.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-48-4.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-48-4.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-93-3.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-93-3.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20222023-93-6.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20222023-93-6.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-14-18.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-14-18.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-38-20.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-38-20.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-51-12.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-51-12.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-51-4.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-51-4.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-76-6.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-76-6.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20232024-82-33.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20232024-82-33.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20242025-31-27.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20242025-31-27.html
2026-09-11,https://zoek.officielebekendmakingen.nl/h-tk-20242025-31-29.html,200,https://zoek.officielebekendmakingen.nl/h-tk-20242025-31-29.html
